id,keyword,text,lat,long,census,comp,category,LILATracts_1And10,county,target
5958,fish,"SUMMER IS COMING: Two new  fishies!
Maxie IV, the Pug, &amp; Scout, the Boston Terrier, are getting ready for the summer.
 These fish-shaped lifejackets are made by a company called Outward ",34.25423,-116.90334,6071011203,0.4199,healthy,0,6071,1
3082,chocolate,"A late night batch of Reese's is available fresh ""outta"" our ovens, along with Oreo! Swing through and get your Peanut butter and Chocolate on in full effect! 
#latenightbakingsession ",34.047866,-118.247622,6037207302,0.4374,unhealthy,0,6037,0
6056,pork,"There is something incredibly special about a meal(s) that has Carolina Gold Rice. It is rich and deliciously satisfying. Roast Chicken one night, roast pork #nextover the next night ",32.7872,-79.9372,45019000700,0.9099,healthy,0,45019,1
2413,celery,"BEEF TIPS  gruyere and herb mash topped with prime rib, carrots, and celery, finished with a red wine and thyme beef au jus $16.99 @ Lexington Diner ",38.04758426,-84.49720887,21067000101,0.0,healthy,1,21067,1
5182,rice,"When there's a potluck at work on a Thursday, but I have committed myself to spending time with Friends on Wednesday nights, I make a lot of #musubi #spammusubi #rice #nori ",37.5294,-118.363,6051000101,0.7783,healthy,0,6051,1
5591,bread,"See our latest Dublin, CA Restaurant Hourly Associates job opportunity and click the link in our bio to apply: Restaurant Associate Line Cook at Panera Bread #parttime #LineCook",37.7032684,-121.851435,6001450750,0.4215,unhealthy,0,6001,0
8011,fruit,"New fruit course for #spring ! A mini French toast with fresh berries, cinnamon cream, blackberry maple syrup and #homemade granola.

#bedandbreakfast #babcockhousebnb #vafoodie #loveva ",37.35446,-78.82409,51011040100,0.3802,healthy,0,51011,1
1663,bread,"Interested in a job in Danbury, CT? This could be a great fit. Click the link in our bio to apply: Restaurant Associate Line Cook at Panera Bread #parttime #LineCook",41.3777683,-73.4755747,9001210500,0.8519,unhealthy,0,9001,0
2901,butter,"Wilma gives our new peanut butter porter, Puppy Breath, two paws up! 



#bonfirebrewing #gatherround #wilma #porter #puppybreath #cobeer #stateofcraftbeer #adoptdontshop @ Bonfire Brewing ",39.65537,-106.82861,8037000403,0.0,unhealthy,0,8037,0
4099,cheese,"Tuesday night dinner is grilled cheese with a side of our ketchup. And were very much ok with that!  
.
.
This really does ask the age old question: can ketchup count as a side of ",40.0,-74.5,34029739100,0.4157,unhealthy,0,34029,0
4268,oil,"How about 2 and make the 3rd a trip to see us and get your fluids topped off and your oil changed ? #boiselocalbusiness 
#bestofboise #staridaho #meridianidaho #automechanic ",43.6141,-116.2038,16001000100,0.0,unhealthy,0,16001,0
9025,beef,"Marvin got his tomato-beef gee-mien fix before leaving for home (Cleveland, OH)...nice catching up with Marvin &amp; Ines #greatcompany #goodtobewithfamily ",37.66551786,-122.45206205,6081601700,0.0,healthy,0,6081,1
5228,chicken,"I'm at Crown Fried Chicken in Brooklyn, NY ",40.655482,-73.88798790000001,36047110400,0.0,healthy,0,36047,1
7628,orange,Drinking an Everything Rhymes With Orange by @roughtailbeer at @nickandjakes  ,38.8843,-94.6647,20091053203,0.0,healthy,0,20091,1
8127,cheese,Second and final cheesesteak of my short trip to philly. Cheesesteak was good and the fries with cheese sauce was incredible! @ Chickie's and Pete's ,39.87838216,-75.23775251,42101980400,0.4926,unhealthy,0,42101,0
6883,bread,Happiness is . . . Fresh banana bread. #theablebaker #thebakerydownstairs @ The Able Baker ,40.73016,-74.27914,34013019900,0.7096,unhealthy,0,34013,0
6085,orange,SOLD! Two Orange County closings last week. Congrats to our buyers and sellers! Congrats to Nartey Group agent @jcastaneda10. Whos next?? #realestate #orangecounty #sold ,33.79852,-117.85968,6059076204,0.8291,healthy,1,6059,1
935,zucchini,"Vegetarian zucchini lasagna with spinach, carrots, mushrooms, and yellow and orange peppers. #vegetarian #healthyfood #plantbased #healthychoices #eattherainbow #coolchickscook #girlpower ",29.7602,-95.3694,48201100000,0.0,healthy,0,48201,1
2397,burrito,"Enjoy fresh, handmade, Mexican cuisine that is unlike any other. Burritos, tacos, burrito bowls, taco salads, pizzaritos, and chips with salsa/guacamole just to name a few in the comfort ",41.15335,-81.35863,39133601400,0.7906,unhealthy,1,39133,0
8899,oil,"Looking to score a job at ProDrivers? You're in luck. Click the link in our bio for the job description and information on how to apply: Oil Field Truck Driver #Transportation #Nashville, TN",36.06,-86.67,47037015627,0.4588,unhealthy,0,47037,0
4184,pizza,"Swing by Pizza Port OB to grab one of these new HBHL shirts today 6-9pm. If you want to sculpt this design grab a ticket using the link in my bio.  @ Ocean Beach, San Diego ",32.74163935,-117.24743233,6073007301,0.0772,unhealthy,0,6073,0
8686,apple,"Soothing sounds to calm your mind for the day, rise and shine! #newyork #newjersey #brooklyn #NYC #NY #apple #travel #amazing #iphone #2017bestnine #timeoutnewyork ",41.0131,-74.1223,34003056200,0.5983,healthy,0,34003,1
2576,butter,"Curious about compound butter? | We start with our small-batch cultured butter as a base, and then we add different ingredients to it to make cooking easier and mix things ",33.89947,-84.25288,13089021303,0.6249,unhealthy,1,13089,0
2373,burger,My cheat meal for this week  #FoodPorn #BurgerKing #Burger #hamburger #Cheatmeal @ Burger King ,34.10707371,-117.82650315,6037401202,-0.4588,unhealthy,0,6037,0
6889,peanut butter,Drinking a Peanut Butter PM Dawn by @trilliumbrewing @ 15 Slocum  ,41.4789,-71.3052,44005040800,0.0,healthy,0,44005,1
6633,pizza,"7-11 pizza, an Amber Ale, and the viewlife is good. #snohomishstories #cleanupsfteryourself @ Historic Downtown Snohomish ",47.91141748,-122.09553246,53061052402,0.4404,unhealthy,1,53061,0
7273,orange,"thank you @ East Orange, New Jersey ",40.766,-74.2117,34013010600,0.3612,healthy,0,34013,1
6437,hummus,"#spicy hummus (@ La Marsa in Farmington Hills, MI)  ",42.47148796,-83.33833971,26125166900,0.0,healthy,0,26125,1
5832,fish,"First fish of the year!  @ Coventry, Rhode Island ",41.7,-71.6833,44003020702,0.0,healthy,0,44003,1
8496,rice,"Join the Rice University team! See our latest #Clerical job openings, including ""Department Administrator"", via the link in our bio. #Houston, TX",29.7205594,-95.3962938,48201412100,0.6932,healthy,0,48201,1
9473,waffle,Good morning  @ Waffle House ,35.30595,-80.85084,37119005401,0.4404,unhealthy,1,37119,0
8499,rice,Students in @RiceMS_MsBrosam's 7th period presenting and learning about sources of energy. @ C M Rice Middle ,33.09362351,-96.76009569,48085031638,0.2732,healthy,0,48085,1
8306,ice cream,"ChocoVivo + @saltandstraw
=   
What could be better than chocolate AND ice cream?? 

We can think of SO many combinations of the two: Simple scoop with ground cacao nibs  ",33.997029,-118.43039,6037702803,0.594,unhealthy,0,6037,0
5640,pizza,408-246-4605 @ Tony &amp; Alba's Pizza and Pasta ,37.32402037,-121.95157719,6085505900,0.0,unhealthy,0,6085,0
9001,pasta,"Minneapolis, MN: It's dry as strained pasta. 24% humid right now.",44.95159912,-93.29434937,27053007700,-0.4019,unhealthy,0,27053,0
9287,pizza,"Nights mood: Get crazy. Get wild. Lets party... all night-
Me: Gets free pizza at Bearnos, gets extra food + announced as hot at Indis (my 20 min wait became 5 ",38.2194,-85.62481,21111011111,0.2263,unhealthy,0,21111,0
2515,waffle,"Our New Menu Items Are Now Available!!!
Pressed Paninis: $5.99
Cubans, Pesto Caprese (tomato and mozzarella), Ham and Cheese, Buffalo Chicken w/ Pepper-jack Cheese
Waffle w/ butter and ",28.083292100000005,-82.7671651,12103027206,0.0,unhealthy,0,12103,0
4262,soda,"Chocolate Chip Banana Breakfast Muffins with Cashews 

1. Preheat oven to 375 F.
2. Mix 1 1/2 C Flour, 1 generous tsp Baking Powder, 1 tsp Baking Soda, 1 tsp Malt Salt, a little ",39.9868,-104.8214,8001008606,0.5106,unhealthy,0,8001,0
5441,raspberry,Sour but not bitter with a nice hint of raspberry. A very nice refreshing beer. Pleasantly surprised. - Drinking a Pow Pow Purple by @ShannonBrewery @ Rotolo's Craft &amp; Crust   ,33.1547,-96.8393,48085030408,0.5426,healthy,0,48085,1
3457,rice,"Salmon, jasmine rice (plus) &amp; broccoli 
#inthekitchen @ Overbrook, Philadelphia ",39.9889,-75.2508,42101037500,0.0,healthy,1,42101,1
415,bacon,Bacon donut full of maple goodness and awesomeness. @ The Donut Experiment Indianapolis ,39.86763497,-86.1206004,18097321400,0.4588,unhealthy,0,18097,0
1022,grapes,"#grapes // this combo has been one of my go to snacks this week. Crunchy peanut butter on brown rice cakes, topped with chia seeds and accompanied by seedless red grapes  Its been ",33.7566,-84.3889,13121011900,0.0,healthy,1,13121,1
5013,bread,"Panera Bread is hiring in Ponte Vedra Beach, FL! Read about our latest Cafe Hourly job opening via the link in our bio: Restaurant Associate Line Cook #parttime #LineCook",30.200074,-81.380648,12109020705,0.0,unhealthy,0,12109,0
7504,orange,Road Work - ORANGE #RT15 North at Exit 57 (RTE 34) at 3/30/2019 7:18:28 AM #cttraffic,41.303897,-73.034312,9009157300,0.0,healthy,0,9009,1
5778,sugar,Drinking a Spoonful of Sugar by @illuminatedbeer @ Game On  ,41.9831,-88.1836,17043841316,0.0,unhealthy,0,17043,0
7188,bread,"Panera Bread is looking for teammates like you. See our latest Cafe Hourly job openings, including ""Shift Supervisor"", via the link in our bio. #parttime #LaGrange, IL",41.8055687,-87.8692838,17031819600,0.3612,unhealthy,0,17031,0
2683,bean,"Nice blend of vanilla, coffee bean, nice silky finish - Drinking a Roebling Vanilla Espresso Imperial Porter by @rivertownbrew @ Wright-Patt Club   ",39.8117,-84.0431,39057280300,0.6808,healthy,0,39057,1
3695,chocolate,Birthday cocktail before Ten (Pearl Jam tribute band) at the house of blues @ The Chocolate Bar Cleveland ,41.50027287,-81.69036283,39035107701,0.0,unhealthy,0,39035,0
710,candy,Did you know that if you live near a Trulucks restaurant you could try one of Bang Candys Simple Syrups and support us at the same time. Read below for all the ,36.165,-86.78388889,47037019500,0.4019,unhealthy,0,47037,0
7233,orange,"I'm at Essex County South Mountain Park in West Orange, NJ ",40.76287882,-74.28807569,34013018000,0.0,healthy,0,34013,1
4503,chocolate,Have you tried our #glutenfree cupcakes?? @starseedbakery offers classic chocolate  vanilla  raspberry filled  carrot  sugar free and grain free chocolate  vegan red velvet  vegan ,40.9071312,-74.50424190000003,34027044300,0.7882,unhealthy,0,34027,0
1269,apple," 
.
HappyFriday *
.
Yes! Were Back With A New #MusicSpotlight Episode Tonight; showcasing the current artists on our #StonerBabyPlaylist streaming via YouTube, Spotify, &amp; Apple ",39.750440000000005,-104.98414,8031002403,0.4574,healthy,0,8031,1
9441,soda,"'Just drink a soda and chill out Lil dude. Everyone's having fun.'
.
.
.
Show: Gravity falls
Character: Wendy Corduroy
.
.
.
#gravityfalls #gravityfallscosplay #gravityfallscosplayer ",45.43,-122.374,41005023300,0.0,unhealthy,0,41005,0
7873,fruit,"NEW BEER RELEASE!
Today (3/29) we are releasing....

TOUR BUS!!!  
This Passion Fruit and Blood Orange Summer Ale is amazing! Deliberately crisp, easy drinking and just ",44.80087602,-106.953719,56033000300,0.8972,healthy,0,56033,1
4795,chicken,SO STOKED @pieology is serving fake meat!!!! Aaaaand the Italian sausage was sold out! Ive always thought ALL restaurants should offer vegan chicken since white meat tastes like nothing ,37.002848,-121.55218899999998,6085512602,-0.4153,healthy,0,6085,1
1495,butter,"Check out our NEW Raspberry Marsala Tarts! A butter tart shell, filled with a Marsala chocolate custard, &amp; garnished with fresh raspberries &amp; toasted coconut. Now available in our ",40.23977,-76.91359,42041010500,0.3802,unhealthy,0,42041,0
10179,rice,"#shakingbeef is #shakin !  The most delicious #Asian #beef dish #stirfry w/ #garlic onions, veggies and rice!  #perfection!

*

#Eatit at phodenguyen in #SanBruno #California. 

 *
Special ",37.6261563,-122.4111054,6081604101,0.821,healthy,0,6081,1
7423,orange,"current weather in Orange: clear sky, 49F
76% humidity, wind 3mph, pressure 1021mb",33.79,-117.85,6059075901,0.1027,healthy,0,6059,1
6249,donut,"Um. Yes please. 
-
-
#friyay #campfirecappuccino @ The Donut + Dog ",36.13658,-86.8032,47037016800,0.6124,unhealthy,0,47037,0
9433,popcorn,Got the first W in the books!  Many more to come.  The popcorn wasnt the same without my mama.... #foreverroyal #openingweekend2019 @ Kansas City Royals ,39.0513577,-94.48073637,29095980802,0.0,unhealthy,0,29095,0
9567,fish,Road Work - SOUTHBURY #I84 East at Exit 13 (FISH ROCK RD) at 3/28/2019 9:14:49 AM #cttraffic,41.443644,-73.249408,9009348123,0.0,healthy,0,9009,1
4091,chili,Chilis for dinner... #chilis #justbaconburger #chipsandsalsa #cincoranch #katytx chilis @ Chili's Grill &amp; Bar ,29.732540000000004,-95.77396,48157673102,0.0,unhealthy,0,48157,0
7059,orange,Dancing the night away! Father Daughter Dance @ St. John's Orange ,33.7863998,-117.8492584,6059075902,0.0,healthy,0,6059,1
2888,butter,"Back on set Extra Butter TV ABC10!! Now on YouTube also #JustakidfromDYT
#TheStephSandersExperience
#everylaughmatters @ Century Arden 14 and XD ",38.59368,-121.41856,6067005506,0.7284,unhealthy,0,6067,0
4928,bagel,"Good morning. The wood fired bagels called &amp; want to see you for brunch.

Cause you cant miss a bagel with apple pie cream cheese! &amp; a cup of @kllrcoffee! 

BIKE DELIVERY | order online ",35.47760947,-97.51841708,40109102500,0.1601,unhealthy,0,40109,0
5327,chicken,"Petter Cottontail, Beulah (the Easter Egg laying chicken &amp; Sam the Spider are hanging around backstage preparing for the opening of Peter Cottontail.  TIXS &amp; Info: ",40.04015005,-76.30910397,42071000100,0.0,healthy,0,42071,1
1523,sugar,"Waiting for them to open the door! (@ Amalgamated Sugar Co. in Nampa, ID) ",43.60749839,-116.57393802,16027021002,0.0,unhealthy,1,16027,0
5226,chicken,A DC classic: chicken stuffed in tapioca skin. @ Baan Thai ,38.9082489,-77.0323563,11001005201,0.0,healthy,0,11001,1
1738,beef,"Beef Wellington with Horseradish Mashed Potatoes and Bacon Roasted Brussel Sprouts - Perfectly Cookes :) @ Alexandria, Virginia ",38.80472222,-77.04722222,51510201900,0.802,healthy,0,51510,1
7249,burger,"Best burger in town (@ The Boulder Tap House - @bthmankato in Mankato, MN) ",44.18064442,-93.95728349,27013170200,0.6369,unhealthy,0,27013,0
5206,chocolate,"#doughnut board for #brunch!!!  
Vanilla bean glazed//Sugar coated raspberry jam filled// Vanilla spiced cake with Mexican hot chocolate glaze and #spinkles
Brunch is served from 10-3 so ",36.179903,-86.788952,47037019400,0.0,unhealthy,0,47037,0
1241,bread,"See our latest Burlington, IA #Hospitality job opportunity and click the link in our bio to apply: Fast Track Associate at Panera Bread #parttime",40.821328,-91.139683,19057000300,0.4215,unhealthy,0,19057,0
1406,bread,Try #brunch provided by The Stanhope Street Piece Work - get the refreshing sausage and beef liver soda bread #todiefor,40.70501443,-73.91621189,36047044300,0.0,unhealthy,0,36047,0
3319,cake,"It all started in 1939, BATMAN, who first appeared in DETECTIVE COMICS issue #27. 
The milestone issue 1,000 is on SALE tonight and we got cake to make it a 
All comics are on SALE ",33.6035028,-117.69278755,6059042307,0.0,unhealthy,0,6059,0
3403,blueberry,Back to one of our favorites. Lemon blueberry cake with cream cheese frosting. Spring cake for this perfect weather!! Come try it this weekend. @ Salum Restaurant ,32.815979,-96.7922821,48113000701,0.8298,healthy,0,48113,1
9887,turkey,Swiss and mushroom Turkey burger and fries. #lunch #turkeyburger #food   #antelopevalley @ The Workz ,34.68902626,-118.09792295,6037900506,0.0,healthy,0,6037,1
916,oil,#photorealism #notaphotograph #watercolor - I underglaze my watercolors much like in oil painting and use a jeweler's loop and brushes with just a few hairs for the smallest details. This ,29.7602,-95.3694,48201100000,0.3612,unhealthy,0,48201,0
527,dessert,"New dessert inspired by our travels to #abruzzo #italy
Meet our Sbriciolata aka ricotta crumb cake with dark chocolate sorbet, candied kumquats and mandarin extra virgin olive oil... a ",41.88191,-87.65302,17031833000,0.4939,unhealthy,0,17031,0
7353,orange,Soccer Sunday #legendsfc #mygirl #besties #goalielife @ Orange County Great Park ,33.67,-117.73,6059052404,0.6249,healthy,0,6059,1
7002,mushroom,"Ate lunch today with two of my favorite people

#therobotstookourparkingspace @ Mellow Mushroom ",30.19545,-93.21898,22019001000,0.4588,healthy,0,22019,1
1345,apple,@boredzo Our living room Apple TV froze on that screen. Had to unplug it.,33.77020264,-84.35450919,13121001600,0.0,healthy,0,13121,1
5700,egg,"When you're not in NY, bring the the NY style sausage egg and cheese to you sometimes you have to just feed you're cravings astonishingappetites @foodyfetish #foodporn #love #food ",47.3275,-122.583,53053072507,0.0,healthy,0,53053,1
539,bacon,"katielobliner be like, Why cant he look at me like he looks at that loditaphouse burger? I be like, Because yourre not coated in bacon grease and butter. Lets work on that. 
#burger ",41.90764,-88.59923,17089852403,0.7579,unhealthy,0,17089,0
2819,chocolate,"These bad boys are very labor intensive and soooo worth it! Whole #pecans, our own AMAZING #caramel, spectacular #singleorigin #chocolate and #seasalt Who loves #Turtles ? These are going ",39.49953724,-85.73713303,18145710500,0.7861,unhealthy,0,18145,0
2941,beef,"I'm at Beef 'O' Brady's in Parrish, FL ",27.54308247,-82.47458129,12081001910,0.0,healthy,0,12081,1
1998,burger,Giving the @ImpossibleFoods #sliders a try. Not too bad for a #plantbased #burger! @ White Castle ,45.12606,-93.49062,27053026714,0.6749,unhealthy,0,27053,0
3337,blueberry,"The blueberry and Pom fruits are well blended, tart but not too puckery, has a nice zip to it - Drinking a Forbidden Fruit by @AveryBrewingCo at @AveryBrewingCo   ",40.0622,-105.205,8013012705,0.1406,healthy,0,8013,1
9943,orange,"Lost - Owl Beach Bag with contents (Holiday Inn Club Vacations At Orange Lake Resort, Kissimee): We had our beach bag stolen from poolside on the afternoon of Mar 7/19 from the waterpark at Holiday Inn Club Vacations At Orange Lake Resort, Kissimee, FL. ",28.53257968,-81.3779211,12095010300,-0.4215,healthy,0,12095,1
6264,soda,"Hand breaded chicken strips today. @ Owen's Grocery, Deli, &amp; Soda Fountain ",48.178237,-117.04440945,53051970300,0.4939,unhealthy,0,53051,0
2469,milk,"Literally one of my favorite people. 
Shirt @blackisavibe 
#TaqisTake #RemixKitchen #SoundBite #TasteofTheSouth #ArtTour #BlackIsAVibe @ Milk &amp; Pull ",40.68154862,-73.92876285,36047038100,0.4588,healthy,0,36047,1
3012,milkshake,"Wednesday ready for banana  splits &amp; strawberry banana #smoothies! How about a chocolate banana #milkshake?!?!? Have you had your dose of potassium today? If not, grab it ",32.57527393,-96.31311628,48257051100,0.6526,unhealthy,1,48257,0
8170,peanut butter,Drinking a Peanut Butter Premium Porter by @lostboroughbrew at @lostboroughbrew  ,43.1563,-77.569,36055005900,0.0,healthy,0,36055,1
888,milk,"THEFT - PRIORITY at SW PARK AVE / SW HARVEY MILK ST, PORTLAND, OR [Portland Police #PP19000098398] 15:27 #pdx911",45.521603000000006,-122.679501,41051010600,0.0,healthy,0,41051,1
62,egg,Good morning guys. Who wants a cheese burger with a fried egg on top? Come to @metrocenter  and we will fix it for you. See you soon amigos.,38.8983281,-77.0282509,11001005800,0.5719,healthy,0,11001,1
6835,cherry,If you haven't been in The Cordial Cherry recently you probably haven't seen my new favorites!  Alexandra has paired nuts and berries and rich dark chocolate to create ,41.2329657,-96.1785747,31055007451,0.7574,healthy,0,31055,1
6107,pizza,"I'm at AJ's Wood Grill Pizza in Kittery, ME ",43.08592834,-70.74334437,23031038001,0.0,unhealthy,0,23031,0
774,bagel,"Lo que esta #Trending en internet!!! Como se corta un bagel? En como  en rebanadas o  a la mitad???  : @foodnetwork

Bagels should *NOT* be sliced like BREAD! And that's ",34.1467,-118.1488,6037461902,0.6836,unhealthy,0,6037,0
2538,bean,"Au revoir (@ The Cove in Bean Station, TN) ",36.31961441,-83.36170197,47057500402,0.0,healthy,0,47057,1
1631,bread,"Want to work at Panera Bread? We're hiring in Raleigh, NC! Click the link in our bio for details on this job and more: Shift Supervisor #parttime #Hospitality",35.8561553,-78.70370859999998,37183052507,0.1511,unhealthy,0,37183,0
792,apple,"I'm at @Apple Southpoint in Durham, NC ",35.905203,-78.943426,37063002021,0.0,healthy,0,37063,1
4877,chicken,Boysenberry Jambalaya with Chicken &amp; Sausage. Watch for full vlog to post to YouTube tomorrow. #boysenberryfestival2019 #knottsberryfarm #jambalaya #themeparks #themeparkfoodfestivals ,33.84599471,-117.99960857,6059110402,0.0,healthy,0,6059,1
847,pork,"Berkshire Pork Chop/Spring Onions/Strawberry Agro Dolce #ifimnotyafavoriteiwannaknowwhy 



#spring #springflavors #pork #porkchop #berkshireporkchop #springonions #strawberries ",40.7142,-74.0064,36061002100,0.0,healthy,0,36061,1
5051,chicken,"Perfect crispy Chicken Schnitzel with garlic green beans and arugula salad!
Goes well with one of our over 35 imported German and Belgian beers!   @ Wirtshaus ",34.07757,-118.34438,6037214000,0.7494,healthy,0,6037,1
8661,donut,We needed to qualify for #USPAPOWER Drug Tested Nationals so I sent my little donut to Oregon for a Best Lifter Award and a spot in Vegas. 567/397/611 we did what we needed to do now to ,44.2908,-121.549,41017000500,0.8271,unhealthy,0,41017,0
2750,ice cream,Sadly Ici Ice Cream closed their fancy ice cream business in my neighborhood a couple months ago BUT Humphrey Slocumbe out of SF has just opened in its place. This is Mexican Chocolate ,37.8718,-122.275,6001422300,-0.2263,unhealthy,0,6001,0
2891,beef,Tasty Peruvian/Cuban dinner at cocinaslatina! Our favorites were the ceviche and the anticuchos beef heart skewers. #yum #peruvianfood #cubanfood #ropavieja #stlfoodie #stlfoodscene ,38.6497796,-90.26055,29510112400,0.4753,healthy,0,29510,1
3395,blueberry,"Hiking Up Blueberry Hill
Albany Pine Bush on 3/19/11
 ",42.7013,-73.86928,36001000401,0.0,healthy,0,36001,1
9625,fish,Cleared: Construction on #NY29 Both directions from Fish House Rd to Town of Galway; Town of Milton Line,43.075,-73.963996,36091061401,0.1027,healthy,1,36091,1
8726,apple,"Our new single, ""Headlights"" is out NOW! Find it on Spotify, Apple Music, YouTube, Amazon Music, and if you'd like to make a generous donation find it on iTunes! Special thanks to ",40.9414208,-74.65508990000002,34037374700,0.9133,healthy,0,34037,1
6937,chicken,"#Repost @F_orduna with get_repost

Did you know we offer catering? Super crispy Chicken Flautas topped with Mexican sour cream and delicious tomatillo salsa... ready for a party! Hows ",40.66754,-73.98748990000001,36047013900,0.92,healthy,0,36047,1
9414,mushroom,"Last night, Fatty wanted something rich for dinner. So, I made mushroom chicken, over homemade basil risotto (my newly discovered obsession), with a side of roasted shredded lemon and ",40.80903333,-73.94837222,36061022200,0.5574,healthy,0,36061,1
508,apple,"I'm at @Apple Highland Village in Houston, TX ",29.74203,-95.445797,48201411400,0.4995,healthy,0,48201,1
9183,pizza,"#ATasteOfNY #PizzaJohnys 
#SunsetDrive #NotLittleCeasars #NotDominos #Dishplays @ Pizza Johny's : A Taste of New York ",25.70216824,-80.34867751,12086008502,0.0,unhealthy,0,12086,0
598,sugar,"Can you recommend anyone for this job in #SugarLand, TX?  #Housekeeping",29.5892625,-95.6307273,48157674000,0.694,unhealthy,0,48157,0
4562,chocolate,from jfondueit  -  Opening Saturday and Sunday Morning At 8:00 AM to 4:00 PM Come Get Your Breakfast or Lunch Yogurt Or Chocolate Fondue Parfait at Booth 105 @ygfarmersmarket ,26.028270000000003,-80.16886,12011090802,0.0,unhealthy,0,12011,0
6476,mango,Steam Soya with Mango and Sweet Caramel Sauce! #TahoInNYC ,40.74562,-73.89787167,36081026300,0.5093,healthy,0,36081,1
4001,macaroni,"#SF SATURDAY at @JohnColins! To celebrate their anniversary of holy macaroni, were playing all things Bey and Jay all night long. @_dj360_ @roycerufino @franboogie @randallrufino #Beyonce ",37.78701932,-122.40032042,6075061500,0.6996,unhealthy,0,6075,0
4659,chocolate,"Hey theguerrillasfred, want us to break off a chocolate ear for ya?? 



Thank you @wnyftv for hosting Fredonia Feud, we had a great time! #sunyfredonia #familyfeud #secondisthebest @ ",42.44946,-79.33494,36013035902,0.7312,unhealthy,1,36013,0
481,yogurt,"#Mamey + freshly ground nutmeg  just blend w/ milk + yogurt for a crazy delicious smoothie. This is one of those perfect pairings. @ Brooklyn, New York ",40.65,-73.95,36047082400,0.7184,healthy,0,36047,1
8968,bean,"Feast speed snack with The Lane at Fulton St.  #crunchy, pulled eggs and yardlong bean breakfast taco #wheretoeat",40.68987869,-73.98328775,36047003300,0.0,healthy,0,36047,1
10062,fruit,"Fresh fruit tarts! Available in a 9 shell or a personal 4. 
#freshfruit #tart #pastrycream #fresh #californiabakery #northerncali #frankviltscakes @ Frank Vilt's Cakes ",38.6557388,-120.9703522,6017030804,0.3802,healthy,0,6017,1
4684,chocolate,Smells like dark chocolate covered raspberries. - Drinking a Lustgarten by @santafebrew @ Haystack Burgers And Barley -Richardson   ,32.9491,-96.738,48113019202,0.3612,unhealthy,0,48113,0
3773,chicken,"If you love our club you are going to want to give our Chicken club a try! Our baked chicken breast on wheat toast with Swiss and cheddar cheese topped with mayonnaise, honey mustard, ",33.4625,-88.82,28105950500,0.6996,healthy,0,28105,1
6149,fish,"Scalpers Friday night 
Fish fry , wings , alcohol and a Dj , see u later , Ming @ Scalpers BAR &amp; Grille ",41.51985212,-81.47352914,39035170202,0.0,healthy,0,39035,1
6217,popcorn,"Good Evening...Toady has been pretty good... #metswin I wanted something Sweet,Spicy,Salty,Savory... So...I made ""Italiano Esperienza"" Air Popped Popcorn with boarshead_official ",33.8459,-81.6608,45081960400,0.7269,unhealthy,0,45081,0
8663,donut,"Look at this beautiful Ben Wilson CFL Hulk Triple Donut Inline with dichro   ben_wilson_glass Swipe through to see the color change, this bong is stunning! #aqualabtechnologies ",33.99215648,-117.3368597,6065042210,0.8185,unhealthy,0,6065,0
2829,avocado,"Ive made this like three times a week since taking this photo: grapefruit + avocado + goat cheese salad. Its divine. Recipe at the link in my profile! @ Saint Petersburg, Florida ",27.7706,-82.6794,12103021900,0.7761,healthy,0,12103,1
1866,asparagus,#inspiration #spring #menu #hint #asparagus #strawberries #caramelized #orange #vinaigrette #basiloil #fennel @ Saltyard ,33.80478344,-84.39408064,13121009101,0.0,healthy,0,13121,1
5080,pie,Pie oh my! What a charming and funny little ode to making a delicious mess! #leaveroomfordessertandlove #artculturestl @ The Fabulous Fox ,38.63922358,-90.23237935,29510119300,0.9167,unhealthy,0,29510,0
3961,cherry,"Cherry blossoms.
California style.
#flowers #cherryblossom #garden #sunny #california #nature #bluesky #naturephotography #gardening #growsomethinggreen #outdoors #naturelovers #socal ",38.5763,-121.4927,6067001101,0.0,healthy,0,6067,1
5790,chocolate,"A sweet treat on a Friday Morning! 
. 
.
I hope everyone has a fabulous weekend filled with sunshine &amp; goodies! 
.
.
New version of these chocolate chip bars will be up soon! ",26.7151,-80.0394,12099003509,0.944,unhealthy,0,12099,0
4016,cherry,"This job might be a great fit for you: General Manager - Designate - AUS - Cherry Hill, NJ -  #FacilitiesMgmt #CherryHill, NJ",39.9311729,-75.0260667,34007603301,0.765,healthy,0,34007,1
1059,apple,"Full day of art at Apple #livewithacreative
*  
*  
* 
*  

#ipadpro #graphicdesign #procreate #procreateart #digitalart #applepencil #apple #todayatapple #appletvplus @ West Hollywood, ",34.0847,-118.384,6037700400,0.0,healthy,0,6037,1
1446,pasta,"Vegan Cauliflower Alfredo with fussili pasta and Spinach topped with a zesty lemon, parsley bread crumb. Great EatingWell Mag find. A definite must try. #homecooking #vegan #veganrecipes ",40.68697,-73.97505,36047003500,0.7351,unhealthy,0,36047,0
6942,milk,"Taking a break today... it's not actually a break, it's a business lunch, but yeah. 
Dragon's Milk Stout.

#beer #gambitsink #tattooartist #comicartist #comicbookartist #artistlife ",28.3567,-80.7267,12009071500,0.5927,healthy,0,12009,1
4015,cherry,Vamos esta noche a West! @ Cherry Hill High School West ,39.9288,-75.02,34007603301,0.0,healthy,0,34007,1
